Analysis_ID,CheckIn_Date_ID,City_ID,Star_Rating,Price_Delta_Bucket,Feature_Parity_Bucket,Total_Opportunities,Wins_Count,Losses_Count,Win_Rate_Pct,Avg_Price_Delta_SAR,Avg_Feature_Parity_Score,Revenue_Impact_SAR
6017,20240825,2,3,Expensive_10pct+,Low_0_50pct,379,253,126,67,-95.73,0.94,189001.51
6018,20240825,2,3,Expensive_10pct+,Medium_50_75pct,259,191,68,74,19.26,0.56,365600.29
6019,20240825,2,3,Expensive_10pct+,High_75_90pct,300,201,99,67,16.46,0.54,374969.24
6020,20240825,2,3,Expensive_10pct+,Match_90pct+,206,164,42,80,11.5,0.72,193199.14
6021,20240825,2,4,Cheaper_10pct+,Low_0_50pct,361,104,257,29,-43.7,0.59,110292.92
6022,20240825,2,4,Cheaper_10pct+,Medium_50_75pct,475,123,352,26,3.17,0.65,233075.7
6023,20240825,2,4,Cheaper_10pct+,High_75_90pct,354,127,227,36,5.62,0.68,72064.47
6024,20240825,2,4,Cheaper_10pct+,Match_90pct+,112,87,25,78,-37.88,0.66,57945.12
6025,20240825,2,4,Cheaper_5_10pct,Low_0_50pct,207,91,116,44,-0.89,0.51,72680.3
6026,20240825,2,4,Cheaper_5_10pct,Medium_50_75pct,472,66,406,14,-54.73,0.97,127506.42
6027,20240825,2,4,Cheaper_5_10pct,High_75_90pct,384,69,315,18,-33.1,0.75,92350.56
6028,20240825,2,4,Cheaper_5_10pct,Match_90pct+,143,90,53,63,23.29,0.67,85010.31
6029,20240825,2,4,Match_5pct,Low_0_50pct,270,210,60,78,68.35,0.85,394251.04
6030,20240825,2,4,Match_5pct,Medium_50_75pct,408,301,107,74,76.96,0.93,400737.15
6031,20240825,2,4,Match_5pct,High_75_90pct,146,18,128,13,86.31,0.82,18615.06
6032,20240825,2,4,Match_5pct,Match_90pct+,247,140,107,57,-7.53,0.99,267398.95
6033,20240825,2,4,Expensive_5_10pct,Low_0_50pct,336,97,239,29,-60.85,0.99,63636.03
6034,20240825,2,4,Expensive_5_10pct,Medium_50_75pct,320,208,112,65,94.59,0.91,224358.57
6035,20240825,2,4,Expensive_5_10pct,High_75_90pct,352,246,106,70,-89.43,0.8,471885.79
6036,20240825,2,4,Expensive_5_10pct,Match_90pct+,382,294,88,77,96.55,0.82,186409.05
6037,20240825,2,4,Expensive_10pct+,Low_0_50pct,299,155,144,52,-54.77,0.68,92596.38
6038,20240825,2,4,Expensive_10pct+,Medium_50_75pct,76,53,23,70,56.16,0.96,45936.84
6039,20240825,2,4,Expensive_10pct+,High_75_90pct,83,34,49,41,-5.77,1.0,63794.26
6040,20240825,2,4,Expensive_10pct+,Match_90pct+,362,141,221,39,-63.44,0.95,192292.6
6041,20240825,2,5,Cheaper_10pct+,Low_0_50pct,270,126,144,47,-12.91,0.6,162650.13
6042,20240825,2,5,Cheaper_10pct+,Medium_50_75pct,182,89,93,49,-68.52,0.86,64056.65
6043,20240825,2,5,Cheaper_10pct+,High_75_90pct,202,149,53,74,44.9,0.66,118351.29
6044,20240825,2,5,Cheaper_10pct+,Match_90pct+,234,37,197,16,-84.86,0.86,30613.5
6045,20240825,2,5,Cheaper_5_10pct,Low_0_50pct,428,218,210,51,87.61,0.84,129423.12
6046,20240825,2,5,Cheaper_5_10pct,Medium_50_75pct,127,45,82,36,84.26,0.96,43912.86
6047,20240825,2,5,Cheaper_5_10pct,High_75_90pct,61,15,46,26,-69.08,0.54,13478.65
6048,20240825,2,5,Cheaper_5_10pct,Match_90pct+,446,330,116,74,48.64,0.96,335200.57
6049,20240825,2,5,Match_5pct,Low_0_50pct,146,59,87,41,-58.83,0.71,66571.97
6050,20240825,2,5,Match_5pct,Medium_50_75pct,137,36,101,27,-62.3,0.62,23971.69
6051,20240825,2,5,Match_5pct,High_75_90pct,165,61,104,37,-88.83,0.81,110867.92
6052,20240825,2,5,Match_5pct,Match_90pct+,83,39,44,48,-60.25,0.71,46396.55
6053,20240825,2,5,Expensive_5_10pct,Low_0_50pct,141,49,92,35,65.06,0.86,78652.39
6054,20240825,2,5,Expensive_5_10pct,Medium_50_75pct,324,226,98,70,-84.04,0.97,265096.79
6055,20240825,2,5,Expensive_5_10pct,High_75_90pct,187,106,81,57,50.76,0.69,209461.23
6056,20240825,2,5,Expensive_5_10pct,Match_90pct+,437,270,167,62,-93.92,0.63,492129.32
6057,20240825,2,5,Expensive_10pct+,Low_0_50pct,117,19,98,17,-52.02,0.75,29543.13
6058,20240825,2,5,Expensive_10pct+,Medium_50_75pct,270,148,122,55,-84.85,0.53,259117.84
6059,20240825,2,5,Expensive_10pct+,High_75_90pct,282,109,173,39,17.59,0.86,96719.27
6060,20240825,2,5,Expensive_10pct+,Match_90pct+,286,42,244,15,40.7,0.85,30899.51
6061,20240825,3,3,Cheaper_10pct+,Low_0_50pct,363,137,226,38,64.67,0.98,219289.28
6062,20240825,3,3,Cheaper_10pct+,Medium_50_75pct,278,197,81,71,-21.92,0.58,146338.92
6063,20240825,3,3,Cheaper_10pct+,High_75_90pct,245,102,143,42,58.17,0.72,93355.05
6064,20240825,3,3,Cheaper_10pct+,Match_90pct+,248,109,139,44,91.33,0.94,89372.85
6065,20240825,3,3,Cheaper_5_10pct,Low_0_50pct,359,168,191,47,-89.68,0.94,319445.23
6066,20240825,3,3,Cheaper_5_10pct,Medium_50_75pct,240,81,159,34,-17.12,1.0,153174.53
6067,20240825,3,3,Cheaper_5_10pct,High_75_90pct,211,162,49,77,74.71,0.62,208610.48
6068,20240825,3,3,Cheaper_5_10pct,Match_90pct+,344,141,203,41,34.06,0.87,276064.6
6069,20240825,3,3,Match_5pct,Low_0_50pct,458,155,303,34,36.19,0.97,114024.79
6070,20240825,3,3,Match_5pct,Medium_50_75pct,271,146,125,54,83.53,0.62,273852.49
6071,20240825,3,3,Match_5pct,High_75_90pct,239,28,211,12,-94.87,0.89,32078.0
6072,20240825,3,3,Match_5pct,Match_90pct+,159,76,83,48,96.72,0.83,53527.43
6073,20240825,3,3,Expensive_5_10pct,Low_0_50pct,311,223,88,72,43.93,0.52,346846.3
6074,20240825,3,3,Expensive_5_10pct,Medium_50_75pct,152,65,87,43,-98.59,0.73,52531.93
6075,20240825,3,3,Expensive_5_10pct,High_75_90pct,350,87,263,25,-44.79,0.86,156423.62
6076,20240825,3,3,Expensive_5_10pct,Match_90pct+,391,156,235,40,10.74,0.81,270003.31
6077,20240825,3,3,Expensive_10pct+,Low_0_50pct,91,15,76,17,75.41,0.64,24355.32
6078,20240825,3,3,Expensive_10pct+,Medium_50_75pct,279,164,115,59,-8.57,0.81,123327.48
6079,20240825,3,3,Expensive_10pct+,High_75_90pct,493,197,296,40,21.3,0.57,285387.57
6080,20240825,3,3,Expensive_10pct+,Match_90pct+,172,36,136,21,-58.08,0.53,68532.19
6081,20240825,3,4,Cheaper_10pct+,Low_0_50pct,486,82,404,17,18.63,0.86,87786.52
6082,20240825,3,4,Cheaper_10pct+,Medium_50_75pct,166,114,52,69,-68.73,0.67,66563.66
6083,20240825,3,4,Cheaper_10pct+,High_75_90pct,274,213,61,78,-79.52,0.75,418830.56
6084,20240825,3,4,Cheaper_10pct+,Match_90pct+,473,56,417,12,85.5,0.68,43823.37
6085,20240825,3,4,Cheaper_5_10pct,Low_0_50pct,175,26,149,15,12.8,0.97,45276.52
6086,20240825,3,4,Cheaper_5_10pct,Medium_50_75pct,251,45,206,18,-39.05,0.85,46545.96
6087,20240825,3,4,Cheaper_5_10pct,High_75_90pct,338,236,102,70,-33.97,0.64,140359.43
6088,20240825,3,4,Cheaper_5_10pct,Match_90pct+,106,37,69,35,13.14,0.86,55762.13
6089,20240825,3,4,Match_5pct,Low_0_50pct,491,373,118,76,38.32,0.71,663407.04
6090,20240825,3,4,Match_5pct,Medium_50_75pct,298,137,161,46,-35.66,0.82,268225.63
6091,20240825,3,4,Match_5pct,High_75_90pct,141,73,68,52,-31.06,0.72,132152.24
6092,20240825,3,4,Match_5pct,Match_90pct+,295,150,145,51,-13.58,0.81,220127.51
6093,20240825,3,4,Expensive_5_10pct,Low_0_50pct,105,59,46,57,-43.27,0.55,67955.26
6094,20240825,3,4,Expensive_5_10pct,Medium_50_75pct,222,139,83,63,57.47,0.6,132480.82
6095,20240825,3,4,Expensive_5_10pct,High_75_90pct,339,176,163,52,-34.06,0.88,233422.89
6096,20240825,3,4,Expensive_5_10pct,Match_90pct+,355,134,221,38,-64.52,0.74,115952.93
6097,20240825,3,4,Expensive_10pct+,Low_0_50pct,349,90,259,26,-18.98,0.99,56757.91
6098,20240825,3,4,Expensive_10pct+,Medium_50_75pct,199,81,118,41,87.08,0.94,85077.22
6099,20240825,3,4,Expensive_10pct+,High_75_90pct,249,42,207,17,-85.0,0.95,51482.69
6100,20240825,3,4,Expensive_10pct+,Match_90pct+,464,185,279,40,-70.54,0.62,117581.35
6101,20240825,3,5,Cheaper_10pct+,Low_0_50pct,309,67,242,22,-45.32,0.51,47979.9
6102,20240825,3,5,Cheaper_10pct+,Medium_50_75pct,138,93,45,68,-34.21,0.93,84607.92
6103,20240825,3,5,Cheaper_10pct+,High_75_90pct,82,41,41,50,31.47,0.53,29677.44
6104,20240825,3,5,Cheaper_10pct+,Match_90pct+,382,305,77,80,-38.15,0.67,396135.35
6105,20240825,3,5,Cheaper_5_10pct,Low_0_50pct,338,111,227,33,56.5,0.84,87632.89
6106,20240825,3,5,Cheaper_5_10pct,Medium_50_75pct,99,13,86,14,-81.63,0.59,18258.25
6107,20240825,3,5,Cheaper_5_10pct,High_75_90pct,223,53,170,24,-45.19,0.53,73367.67
6108,20240825,3,5,Cheaper_5_10pct,Match_90pct+,97,67,30,70,-52.54,0.92,82293.12
6109,20240825,3,5,Match_5pct,Low_0_50pct,215,148,67,69,-62.43,0.91,275415.16
6110,20240825,3,5,Match_5pct,Medium_50_75pct,404,181,223,45,-66.11,0.57,182173.74
6111,20240825,3,5,Match_5pct,High_75_90pct,195,105,90,54,-98.03,0.74,112916.8
6112,20240825,3,5,Match_5pct,Match_90pct+,237,71,166,30,-51.32,0.8,121529.47
6113,20240825,3,5,Expensive_5_10pct,Low_0_50pct,74,48,26,65,26.03,0.89,51626.42
6114,20240825,3,5,Expensive_5_10pct,Medium_50_75pct,66,9,57,14,96.73,0.98,7522.44
6115,20240825,3,5,Expensive_5_10pct,High_75_90pct,198,120,78,61,-51.22,0.9,94534.39
6116,20240825,3,5,Expensive_5_10pct,Match_90pct+,402,277,125,69,30.5,0.75,412560.83
6117,20240825,3,5,Expensive_10pct+,Low_0_50pct,441,251,190,57,4.98,0.68,158031.68
6118,20240825,3,5,Expensive_10pct+,Medium_50_75pct,81,62,19,77,-45.41,0.85,43543.85
6119,20240825,3,5,Expensive_10pct+,High_75_90pct,286,74,212,26,40.4,0.65,143404.0
6120,20240825,3,5,Expensive_10pct+,Match_90pct+,469,168,301,36,50.09,0.84,90458.74
6121,20240901,1,3,Cheaper_10pct+,Low_0_50pct,287,160,127,56,97.31,0.83,295876.93
6122,20240901,1,3,Cheaper_10pct+,Medium_50_75pct,159,49,110,31,94.39,0.85,31402.98
6123,20240901,1,3,Cheaper_10pct+,High_75_90pct,187,35,152,19,71.52,0.94,55326.7
6124,20240901,1,3,Cheaper_10pct+,Match_90pct+,330,247,83,75,90.86,0.87,352793.12
6125,20240901,1,3,Cheaper_5_10pct,Low_0_50pct,283,186,97,66,93.32,0.87,363203.67
6126,20240901,1,3,Cheaper_5_10pct,Medium_50_75pct,326,260,66,80,-67.5,0.83,378050.93
6127,20240901,1,3,Cheaper_5_10pct,High_75_90pct,138,97,41,71,15.05,0.87,163200.28
6128,20240901,1,3,Cheaper_5_10pct,Match_90pct+,353,116,237,33,34.06,0.58,231821.04
6129,20240901,1,3,Match_5pct,Low_0_50pct,402,317,85,79,-91.38,0.88,301280.34
6130,20240901,1,3,Match_5pct,Medium_50_75pct,356,192,164,54,69.32,0.88,106855.13
6131,20240901,1,3,Match_5pct,High_75_90pct,131,102,29,78,-99.09,0.96,174785.1
6132,20240901,1,3,Match_5pct,Match_90pct+,127,80,47,63,-17.66,0.68,57526.77
6133,20240901,1,3,Expensive_5_10pct,Low_0_50pct,255,35,220,14,45.7,0.55,34990.16
6134,20240901,1,3,Expensive_5_10pct,Medium_50_75pct,280,84,196,30,-89.77,0.66,166434.82
6135,20240901,1,3,Expensive_5_10pct,High_75_90pct,189,107,82,57,70.02,0.54,84131.17
6136,20240901,1,3,Expensive_5_10pct,Match_90pct+,359,114,245,32,-1.38,0.77,131812.15
6137,20240901,1,3,Expensive_10pct+,Low_0_50pct,76,38,38,51,11.12,0.52,74493.67
6138,20240901,1,3,Expensive_10pct+,Medium_50_75pct,288,100,188,35,67.3,0.65,131508.29
6139,20240901,1,3,Expensive_10pct+,High_75_90pct,279,27,252,10,-18.8,0.67,25940.62
6140,20240901,1,3,Expensive_10pct+,Match_90pct+,493,211,282,43,-65.99,0.72,274121.94
6141,20240901,1,4,Cheaper_10pct+,Low_0_50pct,122,82,40,68,-14.77,0.88,49062.64
6142,20240901,1,4,Cheaper_10pct+,Medium_50_75pct,416,112,304,27,26.04,0.56,187913.06
6143,20240901,1,4,Cheaper_10pct+,High_75_90pct,265,132,133,50,31.57,0.77,79756.15
6144,20240901,1,4,Cheaper_10pct+,Match_90pct+,391,97,294,25,60.99,0.86,143429.74
6145,20240901,1,4,Cheaper_5_10pct,Low_0_50pct,228,182,46,80,-90.67,0.56,120929.25
6146,20240901,1,4,Cheaper_5_10pct,Medium_50_75pct,154,72,82,47,20.57,0.65,141983.59
6147,20240901,1,4,Cheaper_5_10pct,High_75_90pct,339,152,187,45,73.35,0.74,291378.64
6148,20240901,1,4,Cheaper_5_10pct,Match_90pct+,238,135,103,57,38.85,0.72,170002.33
6149,20240901,1,4,Match_5pct,Low_0_50pct,76,34,42,46,-60.75,0.98,33757.85
6150,20240901,1,4,Match_5pct,Medium_50_75pct,402,132,270,33,95.05,0.95,236982.42
6151,20240901,1,4,Match_5pct,High_75_90pct,199,55,144,28,-85.37,0.75,102761.55
6152,20240901,1,4,Match_5pct,Match_90pct+,201,160,41,80,9.26,0.75,119692.49
6153,20240901,1,4,Expensive_5_10pct,Low_0_50pct,217,147,70,68,-52.17,0.84,151763.41
6154,20240901,1,4,Expensive_5_10pct,Medium_50_75pct,412,144,268,35,-69.83,0.69,122478.0
6155,20240901,1,4,Expensive_5_10pct,High_75_90pct,197,116,81,59,-49.34,0.57,225676.28
6156,20240901,1,4,Expensive_5_10pct,Match_90pct+,136,99,37,73,64.33,0.97,156438.38
6157,20240901,1,4,Expensive_10pct+,Low_0_50pct,384,211,173,55,-17.54,0.94,402941.75
6158,20240901,1,4,Expensive_10pct+,Medium_50_75pct,315,126,189,40,22.0,0.55,80664.75
6159,20240901,1,4,Expensive_10pct+,High_75_90pct,373,96,277,26,10.48,0.96,116816.81
6160,20240901,1,4,Expensive_10pct+,Match_90pct+,79,37,42,48,-98.1,0.85,47223.11
6161,20240901,1,5,Cheaper_10pct+,Low_0_50pct,117,76,41,65,-34.8,0.99,88360.72
6162,20240901,1,5,Cheaper_10pct+,Medium_50_75pct,256,158,98,62,-99.63,0.67,111316.14
6163,20240901,1,5,Cheaper_10pct+,High_75_90pct,449,228,221,51,93.06,0.62,231754.82
6164,20240901,1,5,Cheaper_10pct+,Match_90pct+,341,115,226,34,61.69,0.79,163762.34
6165,20240901,1,5,Cheaper_5_10pct,Low_0_50pct,220,158,62,72,-2.02,0.56,113349.58
6166,20240901,1,5,Cheaper_5_10pct,Medium_50_75pct,87,63,24,73,65.63,0.83,38084.48
6167,20240901,1,5,Cheaper_5_10pct,High_75_90pct,353,112,241,32,-38.42,0.63,98873.16
6168,20240901,1,5,Cheaper_5_10pct,Match_90pct+,318,152,166,48,2.47,0.79,135832.66
6169,20240901,1,5,Match_5pct,Low_0_50pct,103,43,60,42,-71.04,0.72,71496.5
6170,20240901,1,5,Match_5pct,Medium_50_75pct,349,181,168,52,-44.96,0.83,261874.71
6171,20240901,1,5,Match_5pct,High_75_90pct,325,260,65,80,92.9,0.69,185828.7
6172,20240901,1,5,Match_5pct,Match_90pct+,393,43,350,11,-46.96,0.83,50216.08
6173,20240901,1,5,Expensive_5_10pct,Low_0_50pct,491,176,315,36,-69.47,0.99,151555.06
6174,20240901,1,5,Expensive_5_10pct,Medium_50_75pct,67,12,55,19,81.72,0.89,17423.64
6175,20240901,1,5,Expensive_5_10pct,High_75_90pct,317,155,162,49,-15.25,0.96,156623.8
6176,20240901,1,5,Expensive_5_10pct,Match_90pct+,230,144,86,63,68.33,0.62,252854.52
6177,20240901,1,5,Expensive_10pct+,Low_0_50pct,192,30,162,16,-50.29,0.7,55178.75
6178,20240901,1,5,Expensive_10pct+,Medium_50_75pct,121,67,54,56,-8.93,0.61,84037.4
6179,20240901,1,5,Expensive_10pct+,High_75_90pct,288,181,107,63,20.02,0.83,209268.48
6180,20240901,1,5,Expensive_10pct+,Match_90pct+,467,70,397,15,63.65,0.67,98454.93
6181,20240901,2,3,Cheaper_10pct+,Low_0_50pct,316,34,282,11,52.93,0.85,41115.7
6182,20240901,2,3,Cheaper_10pct+,Medium_50_75pct,203,44,159,22,92.34,0.55,87973.4
6183,20240901,2,3,Cheaper_10pct+,High_75_90pct,154,67,87,44,-51.18,0.63,106389.93
6184,20240901,2,3,Cheaper_10pct+,Match_90pct+,453,221,232,49,-34.97,0.97,133983.68
6185,20240901,2,3,Cheaper_5_10pct,Low_0_50pct,191,95,96,50,-72.47,0.77,52207.76
6186,20240901,2,3,Cheaper_5_10pct,Medium_50_75pct,351,179,172,51,88.69,0.54,116939.84
6187,20240901,2,3,Cheaper_5_10pct,High_75_90pct,262,99,163,38,74.97,0.58,115168.12
6188,20240901,2,3,Cheaper_5_10pct,Match_90pct+,76,30,46,40,76.42,0.72,57234.23
6189,20240901,2,3,Match_5pct,Low_0_50pct,441,211,230,48,-10.49,0.76,217289.05
6190,20240901,2,3,Match_5pct,Medium_50_75pct,127,44,83,35,20.86,0.63,44463.23
6191,20240901,2,3,Match_5pct,High_75_90pct,358,275,83,77,-7.63,0.75,530671.1
6192,20240901,2,3,Match_5pct,Match_90pct+,115,62,53,54,13.0,0.97,65695.1
6193,20240901,2,3,Expensive_5_10pct,Low_0_50pct,315,94,221,30,-81.41,0.81,82550.74
6194,20240901,2,3,Expensive_5_10pct,Medium_50_75pct,207,41,166,20,-19.75,0.91,36060.22
6195,20240901,2,3,Expensive_5_10pct,High_75_90pct,241,65,176,27,88.54,0.6,74575.09
6196,20240901,2,3,Expensive_5_10pct,Match_90pct+,214,162,52,76,53.43,0.94,206889.25
6197,20240901,2,3,Expensive_10pct+,Low_0_50pct,355,35,320,10,27.27,0.68,39473.95
6198,20240901,2,3,Expensive_10pct+,Medium_50_75pct,374,205,169,55,-56.22,0.74,105995.91
6199,20240901,2,3,Expensive_10pct+,High_75_90pct,218,115,103,53,44.08,0.67,210190.44
6200,20240901,2,3,Expensive_10pct+,Match_90pct+,460,317,143,69,-25.52,0.73,272166.2
6201,20240901,2,4,Cheaper_10pct+,Low_0_50pct,400,220,180,55,97.68,0.56,297677.68
6202,20240901,2,4,Cheaper_10pct+,Medium_50_75pct,170,76,94,45,-18.22,0.94,99845.81
6203,20240901,2,4,Cheaper_10pct+,High_75_90pct,177,56,121,32,38.77,0.79,86581.8
6204,20240901,2,4,Cheaper_10pct+,Match_90pct+,128,96,32,75,92.03,0.61,186738.98
6205,20240901,2,4,Cheaper_5_10pct,Low_0_50pct,483,164,319,34,89.19,0.91,144590.83
6206,20240901,2,4,Cheaper_5_10pct,Medium_50_75pct,258,28,230,11,-15.98,0.52,26242.2
6207,20240901,2,4,Cheaper_5_10pct,High_75_90pct,314,204,110,65,-46.6,0.68,209022.36
6208,20240901,2,4,Cheaper_5_10pct,Match_90pct+,302,157,145,52,87.29,0.91,177746.86
6209,20240901,2,4,Match_5pct,Low_0_50pct,477,157,320,33,-31.04,0.89,141752.35
6210,20240901,2,4,Match_5pct,Medium_50_75pct,444,128,316,29,36.86,0.9,117832.01
6211,20240901,2,4,Match_5pct,High_75_90pct,149,107,42,72,-98.16,0.5,162056.79
6212,20240901,2,4,Match_5pct,Match_90pct+,110,37,73,34,38.43,0.69,70509.43
6213,20240901,2,4,Expensive_5_10pct,Low_0_50pct,491,98,393,20,-69.73,0.68,71484.32
6214,20240901,2,4,Expensive_5_10pct,Medium_50_75pct,377,158,219,42,97.31,0.5,162470.93
6215,20240901,2,4,Expensive_5_10pct,High_75_90pct,51,38,13,75,23.07,0.64,50115.53
6216,20240901,2,4,Expensive_5_10pct,Match_90pct+,445,329,116,74,-4.04,0.65,505296.89
6217,20240901,2,4,Expensive_10pct+,Low_0_50pct,124,49,75,40,-95.96,0.78,68771.53
6218,20240901,2,4,Expensive_10pct+,Medium_50_75pct,105,50,55,48,-15.01,0.63,81631.13
6219,20240901,2,4,Expensive_10pct+,High_75_90pct,106,61,45,58,82.63,0.96,107985.0
6220,20240901,2,4,Expensive_10pct+,Match_90pct+,63,45,18,72,15.65,0.8,58523.05
6221,20240901,2,5,Cheaper_10pct+,Low_0_50pct,468,336,132,72,97.5,0.89,439362.78
6222,20240901,2,5,Cheaper_10pct+,Medium_50_75pct,139,36,103,26,65.47,0.76,22086.1
6223,20240901,2,5,Cheaper_10pct+,High_75_90pct,162,45,117,28,-26.67,0.77,82430.22
6224,20240901,2,5,Cheaper_10pct+,Match_90pct+,240,120,120,50,65.22,0.71,206226.37
6225,20240901,2,5,Cheaper_5_10pct,Low_0_50pct,159,36,123,23,35.84,0.91,64252.15
6226,20240901,2,5,Cheaper_5_10pct,Medium_50_75pct,164,118,46,72,-79.72,0.77,187025.22
6227,20240901,2,5,Cheaper_5_10pct,High_75_90pct,60,45,15,75,85.48,0.69,75335.86
6228,20240901,2,5,Cheaper_5_10pct,Match_90pct+,163,32,131,20,7.23,0.99,20031.11
6229,20240901,2,5,Match_5pct,Low_0_50pct,313,234,79,75,0.09,0.76,162465.37
6230,20240901,2,5,Match_5pct,Medium_50_75pct,434,78,356,18,32.97,0.77,63176.24
6231,20240901,2,5,Match_5pct,High_75_90pct,95,76,19,80,19.37,0.88,114176.13
6232,20240901,2,5,Match_5pct,Match_90pct+,126,51,75,41,-67.92,0.86,26754.93
6233,20240901,2,5,Expensive_5_10pct,Low_0_50pct,398,258,140,65,91.82,0.67,218359.3
6234,20240901,2,5,Expensive_5_10pct,Medium_50_75pct,352,80,272,23,-73.57,0.68,43268.55
6235,20240901,2,5,Expensive_5_10pct,High_75_90pct,200,76,124,38,18.1,0.85,133325.9
6236,20240901,2,5,Expensive_5_10pct,Match_90pct+,432,43,389,10,-1.96,0.91,70446.46
6237,20240901,2,5,Expensive_10pct+,Low_0_50pct,377,64,313,17,-45.94,0.59,66779.66
6238,20240901,2,5,Expensive_10pct+,Medium_50_75pct,345,55,290,16,-69.15,0.82,97637.81
6239,20240901,2,5,Expensive_10pct+,High_75_90pct,296,153,143,52,-62.68,0.81,150579.74
6240,20240901,2,5,Expensive_10pct+,Match_90pct+,167,33,134,20,55.17,0.65,41371.91
6241,20240901,3,3,Cheaper_10pct+,Low_0_50pct,380,216,164,57,-39.74,0.99,414383.4
6242,20240901,3,3,Cheaper_10pct+,Medium_50_75pct,198,39,159,20,-3.15,0.51,76463.3
6243,20240901,3,3,Cheaper_10pct+,High_75_90pct,266,196,70,74,97.83,0.56,381767.13
6244,20240901,3,3,Cheaper_10pct+,Match_90pct+,487,175,312,36,-27.75,0.52,153258.5
6245,20240901,3,3,Cheaper_5_10pct,Low_0_50pct,429,141,288,33,-75.57,0.75,275206.82
6246,20240901,3,3,Cheaper_5_10pct,Medium_50_75pct,97,60,37,62,23.15,0.71,79557.35
6247,20240901,3,3,Cheaper_5_10pct,High_75_90pct,247,66,181,27,-50.39,0.58,125197.8
6248,20240901,3,3,Cheaper_5_10pct,Match_90pct+,321,256,65,80,-74.77,0.59,367280.06
6249,20240901,3,3,Match_5pct,Low_0_50pct,73,18,55,26,-46.31,0.93,15037.15
6250,20240901,3,3,Match_5pct,Medium_50_75pct,430,292,138,68,-51.28,0.7,176745.19
6251,20240901,3,3,Match_5pct,High_75_90pct,273,98,175,36,53.31,0.92,83896.31
6252,20240901,3,3,Match_5pct,Match_90pct+,271,32,239,12,65.49,0.51,21742.08
6253,20240901,3,3,Expensive_5_10pct,Low_0_50pct,85,19,66,23,20.82,0.53,13527.87
6254,20240901,3,3,Expensive_5_10pct,Medium_50_75pct,165,18,147,11,-87.76,0.77,14456.5
6255,20240901,3,3,Expensive_5_10pct,High_75_90pct,240,33,207,14,38.12,0.68,30653.58
6256,20240901,3,3,Expensive_5_10pct,Match_90pct+,229,82,147,36,77.66,0.55,142585.12
6257,20240901,3,3,Expensive_10pct+,Low_0_50pct,60,23,37,39,-35.61,0.78,34613.26
6258,20240901,3,3,Expensive_10pct+,Medium_50_75pct,378,37,341,10,-49.76,0.78,20844.92
6259,20240901,3,3,Expensive_10pct+,High_75_90pct,486,340,146,70,48.89,0.57,523921.18
6260,20240901,3,3,Expensive_10pct+,Match_90pct+,465,134,331,29,11.59,0.77,110332.7
6261,20240901,3,4,Cheaper_10pct+,Low_0_50pct,335,144,191,43,-64.34,0.87,93678.65
6262,20240901,3,4,Cheaper_10pct+,Medium_50_75pct,405,162,243,40,7.61,0.8,319216.75
6263,20240901,3,4,Cheaper_10pct+,High_75_90pct,109,80,29,74,-96.52,0.6,142474.25
6264,20240901,3,4,Cheaper_10pct+,Match_90pct+,415,149,266,36,28.42,0.69,153697.96
6265,20240901,3,4,Cheaper_5_10pct,Low_0_50pct,70,49,21,70,-32.79,0.67,88698.3
6266,20240901,3,4,Cheaper_5_10pct,Medium_50_75pct,392,274,118,70,18.79,0.54,282654.76
6267,20240901,3,4,Cheaper_5_10pct,High_75_90pct,57,30,27,53,-48.81,0.75,26285.04
6268,20240901,3,4,Cheaper_5_10pct,Match_90pct+,350,206,144,59,1.22,0.68,294676.62
6269,20240901,3,4,Match_5pct,Low_0_50pct,95,75,20,79,-26.6,0.98,113512.53
6270,20240901,3,4,Match_5pct,Medium_50_75pct,437,152,285,35,5.56,0.93,159478.1
6271,20240901,3,4,Match_5pct,High_75_90pct,112,63,49,57,92.36,0.67,88830.88
6272,20240901,3,4,Match_5pct,Match_90pct+,278,175,103,63,-47.19,0.65,210504.07
6273,20240901,3,4,Expensive_5_10pct,Low_0_50pct,86,49,37,58,22.65,0.9,77062.99
6274,20240901,3,4,Expensive_5_10pct,Medium_50_75pct,107,23,84,22,35.53,0.91,44378.84
6275,20240901,3,4,Expensive_5_10pct,High_75_90pct,276,44,232,16,-68.57,0.72,23687.68
6276,20240901,3,4,Expensive_5_10pct,Match_90pct+,162,32,130,20,54.6,0.63,31447.09
6277,20240901,3,4,Expensive_10pct+,Low_0_50pct,189,113,76,60,17.78,0.77,159157.62
6278,20240901,3,4,Expensive_10pct+,Medium_50_75pct,275,44,231,16,-10.29,0.82,83528.04
6279,20240901,3,4,Expensive_10pct+,High_75_90pct,474,298,176,63,-69.61,0.7,213492.14
6280,20240901,3,4,Expensive_10pct+,Match_90pct+,424,55,369,13,86.35,0.59,99872.13
6281,20240901,3,5,Cheaper_10pct+,Low_0_50pct,238,114,124,48,-95.28,0.97,65968.45
6282,20240901,3,5,Cheaper_10pct+,Medium_50_75pct,131,87,44,67,47.91,0.84,142001.17
6283,20240901,3,5,Cheaper_10pct+,High_75_90pct,92,57,35,62,63.99,0.8,95293.21
6284,20240901,3,5,Cheaper_10pct+,Match_90pct+,340,119,221,35,27.02,0.72,167652.41
6285,20240901,3,5,Cheaper_5_10pct,Low_0_50pct,229,158,71,69,-41.4,0.61,184718.3
