Booking_ID,Hotel_ID,Customer_Persona_ID,Room_Type_ID,Booking_Date_ID,CheckIn_Date_ID,CheckOut_Date_ID,Booking_Amount_SAR,Commission_Rate_Pct,Commission_Amount_SAR,Payment_Method,Payment_Status,Cancellation_Flag,Cancellation_Date_ID,Cancellation_Reason,Length_Of_Stay_Nights,Number_Of_Guests,Repeat_Customer_Flag,Source_Channel_ID,Loyalty_Member_Flag,Loyalty_Discount_Applied_Pct,Lead_Time_Days
11600,1055,4,103,20240311,20240324,20240326,4800.0,18.41956466092401,884.14,Mada,Completed,0,,,2,1,0,1,0,9.66,13
11601,1008,6,107,20240124,20240319,20240324,9000.0,23.149327509676286,2083.44,CreditCard,Completed,0,,,5,4,0,1,1,13.87,55
11602,1058,5,108,20240212,20240324,20240327,960.0,19.263852244354844,184.93,Mada,Completed,0,,,3,1,0,4,0,,41
11603,1060,7,103,20240217,20240324,20240328,1800.0,18.99895285600533,341.98,Installments,Completed,0,,,4,3,0,3,0,,36
11604,1068,4,104,20240311,20240319,20240321,2925.0,17.762263843292672,519.55,CreditCard,Completed,0,,,2,2,0,3,0,,8
11605,1031,5,101,20240315,20240324,20240327,1800.0,16.747351803975235,301.45,Mada,Completed,0,,,3,1,0,4,1,,9
11606,1032,6,103,20240316,20240325,20240328,876.2,17.533304427100937,153.63,Mada,Completed,0,,,3,3,0,1,1,,9
11607,1003,8,104,20240131,20240319,20240323,4500.0,24.1632391305273,1087.35,Mada,Completed,0,,,4,4,0,4,0,5.9,48
11608,1010,6,104,20240209,20240321,20240324,9000.0,15.086626793545054,1357.8,Mada,Completed,0,,,3,4,0,1,0,,41
11609,1022,6,101,20240305,20240324,20240326,2925.0,19.889593537924988,581.77,Installments,Completed,0,,,2,1,0,4,0,,19
11610,1059,2,104,20240126,20240322,20240327,2400.0,17.151321808847555,411.63,Mada,Completed,0,,,5,1,0,1,0,,56
11611,1034,3,105,20240127,20240325,20240330,4800.0,17.59115711801762,844.38,CreditCard,Completed,0,,,5,3,0,2,0,,58
11612,1009,5,102,20240305,20240320,20240325,4050.0,16.54737639964982,670.17,CreditCard,Completed,0,,,5,4,1,2,1,,15
11613,1026,1,108,20240301,20240321,20240323,876.2,18.20727774675615,159.53,Mada,Completed,1,20240313.0,Schedule Conflict,2,1,0,4,0,,20
11614,1059,6,105,20240307,20240321,20240323,960.0,17.373808752694156,166.79,CreditCard,Completed,0,,,2,2,0,1,1,,14
11615,1020,2,101,20240207,20240321,20240325,539.2,18.06786028179794,97.42,Mada,Completed,0,,,4,4,0,4,0,5.59,43
11616,1033,3,103,20240203,20240320,20240323,876.2,19.04497843500579,166.87,Installments,Completed,0,,,3,4,1,4,1,,46
11617,1004,2,101,20240311,20240321,20240323,9000.0,21.314271932169056,1918.28,CreditCard,Completed,0,,,2,2,1,3,0,,10
11618,1026,8,105,20240316,20240320,20240323,1348.0,15.305055383341495,206.31,Installments,Completed,0,,,3,4,0,3,0,,4
11619,1045,1,106,20240201,20240321,20240326,1011.0,18.34677116470533,185.49,Installments,Completed,0,,,5,1,0,2,0,,49
11620,1049,3,105,20240308,20240320,20240322,1011.0,20.524180757156007,207.5,CreditCard,Completed,0,,,2,3,0,4,1,,12
11621,1044,6,107,20240312,20240325,20240327,674.0,17.571756532089758,118.43,Mada,Completed,0,,,2,3,1,1,0,,13
11622,1018,8,107,20240316,20240323,20240325,741.4,20.308431275834078,150.57,Mada,Completed,0,,,2,2,1,4,0,11.47,7
11623,1003,7,101,20240224,20240326,20240329,876.2,22.99364378503829,201.47,Mada,Completed,0,,,3,3,0,4,0,10.77,31
11624,1066,5,106,20240313,20240321,20240323,2696.0,18.292709747050196,493.17,Installments,Completed,0,,,2,2,0,3,0,,8
11625,1059,8,103,20240101,20240322,20240327,2250.0,24.570331749445742,552.83,Installments,Completed,0,,,5,3,0,4,0,,81
11626,1029,5,107,20240301,20240325,20240327,539.2,19.934243932949492,107.49,Installments,Completed,0,,,2,4,0,3,0,,24
11627,1069,3,101,20240306,20240322,20240325,4500.0,23.72637606307164,1067.69,CreditCard,Completed,0,,,3,2,1,2,1,,16
11628,1069,8,107,20240229,20240323,20240325,3375.0,21.81508354411436,736.26,Installments,Completed,0,,,2,1,0,4,1,,23
11629,1035,8,106,20240227,20240323,20240326,3375.0,20.745321163941455,700.15,CreditCard,Completed,0,,,3,3,0,1,0,,25
11630,1043,8,105,20240302,20240325,20240327,4500.0,24.23765774838227,1090.69,Installments,Completed,0,,,2,3,1,1,0,10.27,23
11631,1057,8,107,20240227,20240323,20240326,1560.0,23.39030465097665,364.89,Mada,Completed,0,,,3,3,0,3,0,8.58,25
11632,1015,4,101,20240315,20240322,20240324,1800.0,19.40599713693473,349.31,CreditCard,Completed,0,,,2,2,1,2,1,12.84,7
11633,1042,5,103,20240313,20240320,20240322,2475.0,21.522076773591444,532.67,CreditCard,Completed,0,,,2,2,1,2,0,,7
11634,1067,1,105,20240304,20240324,20240326,960.0,21.549068294030267,206.87,CreditCard,Completed,1,20240314.0,Payment Issue,2,2,0,1,1,,20
11635,1031,2,106,20240302,20240323,20240326,960.0,19.002451299634913,182.42,Mada,Completed,0,,,3,4,0,3,1,8.93,21
11636,1035,3,101,20240314,20240323,20240325,1800.0,21.329920567610497,383.94,Installments,Completed,0,,,2,2,1,3,0,10.99,9
11637,1068,3,106,20240311,20240325,20240328,960.0,19.444474856472453,186.67,Installments,Completed,0,,,3,1,0,3,0,,14
11638,1032,3,102,20240223,20240324,20240327,741.4,19.5398874089259,144.87,CreditCard,Completed,0,,,3,4,1,3,0,,30
11639,1051,1,108,20240101,20240322,20240326,741.4,20.61178666424083,152.82,Mada,Completed,0,,,4,1,0,1,0,,81
11640,1074,3,106,20240221,20240321,20240326,3375.0,17.98935332119296,607.14,CreditCard,Completed,0,,,5,4,0,2,0,,29
11641,1044,6,107,20240227,20240324,20240327,2475.0,17.721133041379957,438.6,Mada,Completed,0,,,3,1,0,3,0,,26
11642,1027,8,108,20240103,20240325,20240329,3375.0,17.226551099418884,581.4,CreditCard,Completed,0,,,4,4,0,2,0,,82
11643,1007,5,102,20240205,20240326,20240330,960.0,24.466089677025494,234.87,Mada,Completed,0,,,4,4,0,1,0,14.5,50
11644,1059,2,105,20240124,20240323,20240327,1011.0,21.14561557478765,213.78,Installments,Completed,0,,,4,2,1,3,0,,59
11645,1014,8,105,20240316,20240322,20240324,1213.2,17.70363492132409,214.78,CreditCard,Completed,0,,,2,3,0,3,0,,6
11646,1031,1,106,20240305,20240321,20240323,1213.2,24.667381895548054,299.26,Mada,Completed,0,,,2,3,0,3,0,9.09,16
11647,1068,4,104,20240310,20240321,20240323,1560.0,22.76694649408882,355.16,Installments,Completed,0,,,2,3,0,3,1,9.0,11
11648,1013,4,105,20240312,20240325,20240328,1320.0,21.694409667690636,286.37,CreditCard,Completed,0,,,3,3,0,1,0,14.39,13
11649,1052,7,102,20240301,20240326,20240328,876.2,19.614794852241744,171.86,CreditCard,Completed,0,,,2,3,0,1,0,6.05,25
11650,1059,7,103,20240227,20240324,20240326,3375.0,20.746240469324853,700.19,Installments,Completed,0,,,2,1,1,2,1,,26
11651,1071,6,104,20240222,20240326,20240329,1800.0,19.451696232095678,350.13,Mada,Completed,0,,,3,2,1,3,0,,33
11652,1008,5,102,20240309,20240324,20240326,2400.0,16.328394154755657,391.88,CreditCard,Completed,0,,,2,3,0,2,0,6.9,15
11653,1040,4,107,20240315,20240327,20240330,741.4,21.352528952789008,158.31,Mada,Completed,0,,,3,2,1,4,0,,12
11654,1035,1,101,20240131,20240326,20240331,2250.0,16.96017210957361,381.6,Mada,Completed,0,,,5,2,0,4,0,,55
11655,1004,7,104,20240301,20240324,20240327,4500.0,24.743094284072576,1113.44,Installments,Completed,0,,,3,3,0,1,1,,23
11656,1075,4,103,20240315,20240324,20240326,876.2,23.102478692401633,202.42,CreditCard,Completed,0,,,2,2,1,2,0,6.08,9
11657,1070,5,107,20240315,20240327,20240330,4500.0,23.429018805410465,1054.31,Mada,Completed,0,,,3,3,0,3,0,,12
11658,1048,2,102,20240215,20240322,20240325,4050.0,17.80164035308437,720.97,Installments,Completed,0,,,3,3,1,4,0,14.66,36
11659,1008,7,105,20240315,20240322,20240324,876.2,21.90016728588283,191.89,CreditCard,Completed,0,,,2,3,0,1,1,,7
11660,1010,1,102,20240223,20240321,20240324,4800.0,16.983262691120363,815.2,CreditCard,Completed,0,,,3,2,0,4,1,9.82,27
11661,1060,8,107,20240309,20240323,20240325,1200.0,22.323145685569195,267.88,CreditCard,Completed,1,20240309.0,Schedule Conflict,2,2,0,4,1,,14
11662,1054,8,103,20240311,20240324,20240326,2475.0,21.89042879926694,541.79,CreditCard,Completed,1,20240315.0,Other,2,4,0,3,1,,13
11663,1029,6,107,20240319,20240321,20240324,4500.0,18.871226373683708,849.21,Mada,Completed,0,,,3,4,1,1,0,,2
11664,1003,8,101,20240306,20240325,20240328,1800.0,22.96084678155211,413.3,CreditCard,Completed,0,,,3,3,0,1,0,,19
11665,1071,7,103,20240304,20240321,20240323,1213.2,20.586532471617176,249.76,Installments,Completed,0,,,2,1,0,2,1,,17
11666,1032,6,103,20240229,20240321,20240324,1800.0,22.286254848431586,401.15,Mada,Completed,0,,,3,2,1,4,0,,21
11667,1066,3,104,20240315,20240325,20240327,2160.0,22.92667279216233,495.22,CreditCard,Completed,0,,,2,3,0,3,1,,10
11668,1053,2,108,20240205,20240321,20240326,1320.0,17.39313087503534,229.59,Mada,Completed,0,,,5,3,1,2,0,,45
11669,1021,2,103,20240101,20240321,20240326,2925.0,18.042581904462345,527.75,Installments,Completed,0,,,5,1,0,3,0,,80
11670,1075,8,102,20240314,20240325,20240328,2696.0,18.38874770760731,495.76,Mada,Completed,0,,,3,1,0,1,1,,11
11671,1074,7,101,20240316,20240321,20240324,1560.0,16.295694727722495,254.21,Mada,Completed,0,,,3,4,1,2,0,,5
11672,1031,8,107,20240311,20240322,20240324,960.0,20.58615567228702,197.63,Mada,Completed,0,,,2,4,0,1,0,8.25,11
11673,1030,7,108,20240316,20240326,20240329,741.4,22.6030424413334,167.58,Mada,Completed,1,20240319.0,Schedule Conflict,3,4,0,3,0,,10
11674,1070,8,104,20240315,20240323,20240325,1200.0,20.86648667629589,250.4,CreditCard,Completed,0,,,2,3,1,3,0,5.51,8
11675,1075,2,102,20240228,20240327,20240329,3375.0,23.02746277133517,777.18,CreditCard,Completed,0,,,2,4,1,4,0,,28
11676,1044,3,103,20240310,20240324,20240326,2400.0,20.117360693609296,482.82,Mada,Completed,0,,,2,2,1,3,1,,14
11677,1027,7,106,20240304,20240327,20240329,2250.0,21.08855072464575,474.49,Installments,Completed,0,,,2,4,1,2,0,,23
11678,1028,8,101,20240308,20240321,20240323,4500.0,24.314880029094745,1094.17,Installments,Completed,0,,,2,4,0,4,0,,13
11679,1027,8,103,20240306,20240327,20240329,1800.0,16.443150891084112,295.98,Installments,Completed,0,,,2,4,1,1,1,,21
11680,1016,1,107,20240304,20240323,20240326,539.2,16.723912670271943,90.18,Installments,Completed,0,,,3,2,1,2,1,,19
11681,1019,7,101,20240225,20240322,20240325,2696.0,17.522311678523046,472.4,Mada,Completed,0,,,3,3,0,1,0,,26
11682,1044,5,102,20240305,20240323,20240326,960.0,18.231186999270918,175.02,CreditCard,Completed,0,,,3,2,0,1,1,,18
11683,1068,6,104,20240226,20240324,20240328,4050.0,17.87268411604375,723.84,CreditCard,Completed,0,,,4,1,1,3,0,,27
11684,1001,5,103,20240302,20240326,20240329,4800.0,24.744265336101233,1187.72,Mada,Completed,0,,,3,1,0,4,0,,24
11685,1051,3,103,20240319,20240326,20240329,1348.0,15.420432331315046,207.87,CreditCard,Completed,0,,,3,1,0,1,0,14.69,7
11686,1052,3,108,20240302,20240326,20240328,4800.0,24.514205201854296,1176.68,Installments,Completed,0,,,2,4,1,4,1,,24
11687,1021,2,108,20240204,20240324,20240329,2160.0,22.97203551297574,496.2,Installments,Completed,0,,,5,3,1,4,1,6.83,49
11688,1001,2,103,20240310,20240325,20240327,1213.2,15.785808913527713,191.51,CreditCard,Completed,1,20240310.0,Schedule Conflict,2,2,0,1,1,,15
11689,1047,3,102,20240308,20240324,20240326,1560.0,18.98348840142986,296.14,CreditCard,Completed,0,,,2,3,0,2,0,,16
11690,1013,8,105,20240313,20240328,20240330,2400.0,19.05753781504526,457.38,Mada,Completed,0,,,2,1,1,4,1,,15
11691,1070,8,103,20240306,20240324,20240326,2696.0,15.133968261842794,408.01,CreditCard,Completed,0,,,2,2,1,1,0,,18
11692,1058,2,105,20240216,20240324,20240328,4500.0,17.291199947489957,778.1,Installments,Completed,0,,,4,3,0,1,0,,37
11693,1006,8,103,20240101,20240324,20240329,2925.0,20.654962765595723,604.16,CreditCard,Completed,0,,,5,3,1,2,1,,83
11694,1046,8,101,20240316,20240326,20240329,2696.0,17.268447108941672,465.56,Mada,Completed,0,,,3,2,0,3,0,,10
11695,1069,2,107,20240118,20240324,20240329,4050.0,24.144855910741832,977.87,CreditCard,Completed,0,,,5,4,1,2,0,,66
11696,1059,3,105,20240312,20240324,20240327,1560.0,24.949190228560298,389.21,Installments,Completed,0,,,3,2,0,2,0,,12
11697,1070,8,108,20240221,20240326,20240331,876.2,16.778172351448177,147.01,CreditCard,Completed,0,,,5,4,0,4,0,,34
11698,1025,5,108,20240221,20240324,20240328,3375.0,16.975529687826675,572.92,Installments,Completed,0,,,4,4,1,1,0,,32
11699,1067,1,104,20240125,20240323,20240327,2250.0,23.349178296081103,525.36,Mada,Completed,0,,,4,1,0,2,1,,58
11700,1004,8,104,20240314,20240322,20240324,2250.0,20.676241538456118,465.22,Mada,Completed,1,20240320.0,Schedule Conflict,2,3,0,4,0,,8
11701,1047,4,101,20240302,20240323,20240326,2400.0,24.228427412588367,581.48,Installments,Completed,0,,,3,3,0,1,0,,21
11702,1031,3,107,20240229,20240325,20240328,876.2,22.521421273061247,197.33,Mada,Completed,0,,,3,3,0,3,0,,25
11703,1009,4,104,20240308,20240322,20240324,3375.0,16.258737215281005,548.73,Mada,Completed,0,,,2,3,0,3,1,,14
11704,1042,8,108,20240218,20240328,20240331,1800.0,21.843918890911226,393.19,CreditCard,Completed,0,,,3,2,0,1,0,12.69,39
11705,1039,1,101,20240301,20240327,20240330,4800.0,19.026840427849237,913.29,Installments,Completed,1,20240305.0,Found Better Price,3,1,0,4,0,,26
11706,1019,6,106,20240211,20240324,20240328,1320.0,17.49419546440502,230.92,Mada,Completed,0,,,4,1,0,3,1,9.01,42
11707,1019,6,105,20240315,20240326,20240329,2250.0,22.347073587243848,502.81,Installments,Completed,0,,,3,2,1,2,0,,11
11708,1041,3,108,20240302,20240324,20240326,1348.0,22.911845146964655,308.85,Installments,Completed,0,,,2,3,0,2,0,,22
11709,1032,4,101,20240125,20240323,20240328,741.4,17.324434539469642,128.44,CreditCard,Completed,0,,,5,4,1,2,1,,58
11710,1073,3,101,20240227,20240322,20240326,4050.0,16.90877420563842,684.81,CreditCard,Completed,0,,,4,1,1,1,0,13.21,24
11711,1004,8,101,20240303,20240322,20240324,1560.0,18.65637518072202,291.04,Installments,Completed,0,,,2,3,0,1,1,11.48,19
11712,1051,6,106,20240208,20240324,20240328,1560.0,15.786962329874282,246.28,CreditCard,Completed,0,,,4,2,0,1,0,,45
11713,1012,4,105,20240317,20240327,20240401,1213.2,24.03418660322737,291.58,Installments,Completed,0,,,5,1,0,4,1,,10
11714,1064,3,105,20240305,20240325,20240327,539.2,19.32242697459026,104.19,Mada,Completed,0,,,2,4,1,4,1,,20
11715,1056,1,108,20240314,20240328,20240330,1213.2,16.31423302063779,197.92,Mada,Completed,0,,,2,3,1,2,1,,14
11716,1046,2,105,20240316,20240327,20240329,1800.0,20.95646429400091,377.22,CreditCard,Completed,0,,,2,4,1,1,0,,11
11717,1011,4,103,20240113,20240323,20240328,960.0,22.327341668013258,214.34,Mada,Completed,0,,,5,1,0,2,1,,70
11718,1015,8,106,20240315,20240328,20240330,4800.0,20.548625925407016,986.33,CreditCard,Completed,0,,,2,3,0,1,0,,13
11719,1052,1,101,20240313,20240325,20240327,4500.0,18.801935276287267,846.09,Mada,Completed,0,,,2,4,1,1,0,,12
11720,1038,6,107,20240205,20240328,20240402,2400.0,21.322736232962864,511.75,Mada,Failed,0,,,5,2,0,1,0,12.69,52
11721,1075,5,104,20240316,20240327,20240330,4050.0,16.032402116175238,649.31,Mada,Completed,0,,,3,1,1,4,1,9.35,11
11722,1048,2,107,20240316,20240326,20240328,1213.2,22.628614790098624,274.53,Mada,Completed,0,,,2,1,1,3,0,8.04,10
11723,1007,1,101,20240101,20240327,20240401,2475.0,17.095090716225748,423.1,CreditCard,Completed,0,,,5,3,0,2,1,,86
11724,1031,8,102,20240316,20240326,20240329,2696.0,15.99421660442115,431.2,Installments,Completed,0,,,3,4,1,3,0,,10
11725,1014,6,105,20240317,20240329,20240331,1011.0,21.64786354136296,218.86,Mada,Completed,0,,,2,1,0,3,0,14.94,12
11726,1073,8,104,20240307,20240328,20240330,9000.0,20.680284935730388,1861.23,Installments,Completed,0,,,2,2,1,1,0,12.98,21
11727,1068,5,104,20240219,20240324,20240328,674.0,15.27497038468038,102.95,Mada,Completed,0,,,4,3,0,2,0,,34
11728,1057,7,103,20240119,20240323,20240327,1800.0,18.14091905879748,326.54,Installments,Completed,0,,,4,2,1,4,1,,64
11729,1042,4,101,20240317,20240329,20240401,1800.0,15.556867942525265,280.02,CreditCard,Completed,0,,,3,3,1,4,0,,12
11730,1047,5,102,20240101,20240324,20240329,1213.2,20.186570924808237,244.9,Installments,Completed,0,,,5,2,0,1,0,,83
11731,1070,5,105,20240316,20240323,20240325,1348.0,17.175098849767053,231.52,Mada,Completed,0,,,2,1,0,4,0,,7
11732,1061,5,105,20240313,20240324,20240326,2160.0,23.291277852032728,503.09,Mada,Completed,0,,,2,2,1,3,0,10.37,11
11733,1010,2,102,20240316,20240324,20240326,741.4,17.3470546649414,128.61,Installments,Completed,1,20240316.0,Change of Plans,2,2,1,4,0,,8
11734,1016,7,102,20240213,20240329,20240402,9000.0,21.69536170167872,1952.58,CreditCard,Completed,0,,,4,1,0,1,0,,45
11735,1041,7,104,20240228,20240328,20240331,2400.0,23.883908562643363,573.21,Mada,Completed,0,,,3,1,1,1,1,5.7,29
11736,1072,6,102,20240311,20240323,20240328,2925.0,18.120504692920107,530.02,Installments,Completed,0,,,5,2,1,1,0,,12
11737,1040,5,101,20240318,20240325,20240327,1200.0,20.023280558076387,240.28,Mada,Completed,0,,,2,3,0,4,0,6.98,7
11738,1046,3,108,20240302,20240329,20240402,1800.0,18.14702484561512,326.65,Mada,Completed,0,,,4,4,0,1,0,7.22,27
11739,1034,4,102,20240315,20240325,20240328,2475.0,15.037099615057453,372.17,Installments,Completed,0,,,3,3,1,4,0,13.33,10
11740,1022,1,106,20240304,20240324,20240326,1320.0,18.50592898083797,244.28,Mada,Completed,0,,,2,4,1,1,1,,20
11741,1043,4,107,20240316,20240328,20240330,960.0,22.86805436720111,219.53,CreditCard,Completed,0,,,2,3,1,3,0,,12
11742,1039,5,105,20240316,20240326,20240328,1800.0,22.748974012999057,409.48,Installments,Completed,0,,,2,1,0,2,0,14.88,10
11743,1060,4,108,20240317,20240329,20240401,876.2,19.44515783237566,170.38,Mada,Completed,0,,,3,3,0,2,0,,12
11744,1014,7,101,20240315,20240327,20240330,876.2,19.4234974761767,170.19,CreditCard,Completed,0,,,3,1,1,1,1,14.45,12
11745,1055,5,107,20240317,20240326,20240328,1800.0,17.274496200111663,310.94,Installments,Completed,0,,,2,3,0,2,0,12.76,9
11746,1028,1,105,20240312,20240330,20240401,9000.0,18.601930979177585,1674.17,Installments,Completed,0,,,2,2,1,4,0,8.86,18
11747,1062,4,105,20240101,20240329,20240403,2475.0,17.353580378276533,429.5,Mada,Completed,0,,,5,2,1,4,0,14.18,88
11748,1068,3,108,20240308,20240330,20240401,2160.0,24.69748904267356,533.47,Installments,Completed,0,,,2,4,0,3,0,,22
11749,1074,7,108,20240301,20240326,20240329,876.2,23.945462388180655,209.81,CreditCard,Completed,0,,,3,3,1,1,0,8.19,25
11750,1016,4,106,20240227,20240324,20240327,2400.0,18.390011789239765,441.36,Mada,Completed,0,,,3,4,1,4,1,,26
11751,1063,3,108,20240319,20240326,20240328,2696.0,20.992997789185292,565.97,Installments,Completed,0,,,2,1,0,4,0,,7
11752,1042,3,107,20240301,20240326,20240329,674.0,18.292670773256837,123.29,CreditCard,Failed,0,,,3,1,0,1,0,,25
11753,1042,8,104,20240212,20240330,20240404,1560.0,19.152781521559746,298.78,Installments,Completed,0,,,5,3,0,1,1,7.31,47
11754,1072,7,101,20240323,20240329,20240331,4500.0,21.551485640092306,969.82,Installments,Completed,1,20240327.0,Schedule Conflict,2,4,0,2,0,5.61,6
11755,1016,7,106,20240127,20240328,20240401,1320.0,24.486874984808047,323.23,Mada,Completed,0,,,4,1,0,2,0,,61
11756,1003,7,105,20240224,20240325,20240328,4800.0,22.5065290243634,1080.31,CreditCard,Completed,0,,,3,1,0,2,0,9.13,30
11757,1056,2,107,20240128,20240329,20240403,9000.0,19.235605635251325,1731.2,Mada,Completed,0,,,5,1,0,2,1,,61
11758,1074,3,103,20240101,20240329,20240403,9000.0,21.585892079747087,1942.73,Installments,Completed,0,,,5,4,0,2,0,,88
11759,1034,3,106,20240314,20240328,20240331,4050.0,23.456596125667975,949.99,CreditCard,Completed,0,,,3,4,0,3,0,,14
11760,1055,2,102,20240218,20240330,20240402,1800.0,20.072956242633282,361.31,Mada,Completed,0,,,3,2,1,4,1,,41
11761,1072,6,101,20240305,20240326,20240328,1320.0,15.851728978820974,209.24,Installments,Completed,0,,,2,2,0,4,0,14.22,21
11762,1020,8,103,20240101,20240329,20240403,1011.0,24.5452969811986,248.15,CreditCard,Completed,0,,,5,4,1,1,1,10.09,88
11763,1001,8,108,20240121,20240328,20240402,1213.2,18.447005350730862,223.8,CreditCard,Completed,0,,,5,2,0,3,0,,67
11764,1045,2,102,20240321,20240330,20240401,1348.0,17.548558840141567,236.55,CreditCard,Completed,0,,,2,2,0,4,1,,9
11765,1046,3,106,20240317,20240325,20240327,1320.0,23.62845222883587,311.9,Installments,Completed,0,,,2,2,1,1,0,,8
11766,1032,5,103,20240317,20240327,20240329,1348.0,20.780365017355034,280.12,Installments,Completed,0,,,2,2,0,1,0,,10
11767,1022,6,105,20240209,20240324,20240327,2475.0,17.295277395566487,428.06,Installments,Completed,0,,,3,2,1,2,1,,44
11768,1038,7,103,20240314,20240328,20240330,741.4,17.533842983067366,130.0,Mada,Completed,0,,,2,4,0,2,0,,14
11769,1042,1,106,20240305,20240328,20240331,2160.0,15.913744098278226,343.74,CreditCard,Completed,0,,,3,1,0,3,0,13.77,23
11770,1007,3,103,20240226,20240329,20240401,2696.0,19.18341584583635,517.18,CreditCard,Completed,0,,,3,2,0,2,1,,32
11771,1019,4,102,20240207,20240329,20240402,3375.0,16.974913850111115,572.9,Mada,Completed,0,,,4,2,0,1,0,9.16,51
11772,1016,8,105,20240311,20240325,20240327,960.0,21.1221631158521,202.77,CreditCard,Completed,0,,,2,1,1,3,0,5.19,14
11773,1051,5,105,20240211,20240327,20240401,1320.0,15.042841883795532,198.57,Installments,Completed,0,,,5,1,1,1,0,10.8,45
11774,1022,2,106,20240316,20240330,20240401,2250.0,20.863485345959212,469.43,CreditCard,Completed,0,,,2,1,0,4,0,,14
11775,1025,6,103,20240319,20240324,20240326,1213.2,23.364572611632095,283.46,Installments,Completed,0,,,2,2,1,1,0,,5
